Date,AAXJ,ACWI,ACWX,BND,DVY,EMB,EUFN,IBB,IEF,IEI,IJT,IUSG,IUSV,MBB,MCHI,PFF,QQQ,QTEC,SCZ,SHV,SHY,TLT,TQQQ,VCIT,VCLT,VCSH,VGIT,VGSH,VMBS,VNQI,VONE,VONG,VONV,VTWO,VXUS
2012/11/29,51.85554886,41.39165497,34.92733383,73.52396393,47.22029877,93.21573639,15.34408474,46.16947556,97.14118195,114.3669434,77.69158173,24.24669647,25.37804604,95.32421112,40.15120316,28.0480938,61.56591415,23.69726753,33.8285408,107.6171265,80.86779785,106.6624603,4.413078308,72.13935852,71.58252716,70.79975891,59.64657211,57.9884758,46.59375381,42.21295547,58.43029404,62.12155151,54.93980408,60.47611237,38.4193573
2012/11/30,51.98955154,41.3741188,34.92733383,73.4720993,47.37646103,93.23091888,15.40934467,45.79977417,97.12333679,114.4408646,77.40883636,24.23314476,25.3753376,95.3154068,40.29358292,28.05511665,61.46316528,23.60334206,33.85420227,107.6073608,80.87733459,106.3726501,4.397251606,72.14749146,71.45012665,70.81911469,59.68873978,58.01227188,46.61681366,42.23630524,58.34048462,62.14910889,54.95733261,60.49451065,38.43624878
2012/12/3,51.74835968,41.31274796,34.91873932,73.53014374,47.17919159,93.26294708,15.49091816,45.69745636,97.08489227,114.4113007,77.35227966,24.12923813,25.25370598,95.33217621,39.98212814,27.97319984,61.34172821,23.58456421,33.81143188,107.5995331,80.88691711,106.4708633,4.375595093,72.08227539,71.53477478,70.73108673,59.6708107,58.01227188,46.62571335,42.29855728,58.23270798,61.82746124,54.74699783,60.3657608,38.41091919
2012/12/4,51.82875824,41.32151794,35.01338196,73.59080505,47.03124237,93.32394409,15.5888052,45.7106514,97.25470734,114.4482803,77.40883636,24.08406067,25.26452255,95.45573425,40.18680191,27.99438095,61.30438232,23.66909218,33.88843155,107.5995331,80.88691711,107.0857925,4.347273827,72.2127533,71.65795135,70.79270172,59.71565628,58.01227188,46.70554733,42.39192963,58.04411316,61.7815361,54.65935135,60.47611237,38.52919769
2012/12/5,52.48085785,41.52317047,35.16827393,73.64280701,47.31069565,93.41539001,15.64590931,45.66774368,97.33516693,114.5222397,77.21092224,24.00274849,25.37804604,95.33217621,41.22795868,27.98025322,60.62248993,23.66909218,33.99965286,107.5995331,80.90608215,107.0345459,4.213165283,72.34327698,71.90431976,70.85431671,59.74258423,57.99322128,46.66116714,42.43084335,58.33150101,61.69881439,54.94856262,60.57726288,38.71508408
2012/12/6,52.73991776,41.63715744,35.25432587,73.64280701,47.37646103,93.56023407,15.64590931,45.46308899,97.38876343,114.5407028,77.37113953,24.09761238,25.48886299,95.30570984,41.35253906,27.98732948,61.01481628,23.9602623,34.12798309,107.5995331,80.90608215,107.2651367,4.290631294,72.35137939,71.98127747,70.90718079,59.76949692,58.02177048,46.67006683,42.62536621,58.28659439,61.61611557,55.17641449,60.45772552,38.80803299
2012/12/7,52.93642807,41.70729065,35.21990585,73.50414276,47.46686935,93.3772583,15.57249165,45.19242859,97.11171722,114.4482803,77.34288025,24.10665703,25.6023922,95.27044678,41.38813019,28.00145149,60.65050888,23.99782944,34.04243088,107.6093216,80.90608215,106.274437,4.217330456,72.18011475,71.40393829,70.8719635,59.67975616,57.99322128,46.68777466,42.87435532,58.52909088,61.79072189,55.47439575,60.49451065,38.85028076
2012/12/10,53.08829498,41.79496002,35.34897995,73.54748535,47.53261948,93.52973938,15.48275948,45.87240219,97.20108032,114.4852448,77.44654083,24.13827705,25.6456356,95.37630463,41.77967453,27.98025322,60.82799149,24.20446396,34.07665253,107.5995331,80.90608215,106.7441711,4.254813671,72.1556778,71.70413971,70.82793427,59.67975616,58.01227188,46.65229797,43.0066452,58.60093307,61.86424637,55.60584259,60.79798889,38.96012878
2012/12/11,53.29375458,42.01414871,35.51247787,73.48678589,47.70524216,93.48401642,15.62959385,46.59529877,97.01340485,114.4020462,78.23815155,24.3235054,25.77807999,95.31451416,41.77078247,27.98732948,61.62198257,24.542593,34.26488113,107.6093216,80.90608215,105.9327927,4.418908596,72.2698288,71.36547089,70.8719635,59.65284729,58.0027504,46.55472183,42.95994949,58.89731216,62.47076035,55.80740356,61.45095062,39.10374832
2012/12/12,53.40095139,42.10182571,35.71038818,73.37413788,47.58194351,93.40776062,15.76827431,46.43685532,96.60227966,114.2726135,77.71982574,24.28284454,25.8240242,95.31451416,41.86867142,28.02968979,61.49119949,24.44867134,34.36753464,107.6093216,80.89654541,104.7029037,4.388922215,72.10674286,70.85741425,70.81911469,59.56315994,57.99322128,46.57246017,43.03777695,59.07692719,62.16749954,56.05278015,61.03711319,39.28964233
2012/12/13,53.204422,41.8651123,35.59852219,73.22679138,47.35179138,93.36965179,15.70301056,45.85919571,96.41452026,114.1062088,77.29573822,24.12472916,25.68888092,95.25275421,41.4593277,27.96614265,61.00547028,24.33596039,34.21353912,107.619072,80.89654541,104.7797546,4.289798737,72.0333252,70.72654724,70.78390503,59.45547485,58.02177048,46.57246017,42.84324646,58.64583969,61.93776703,55.61460876,60.69683075,39.1713562
2012/12/14,53.45454407,41.87387466,35.72760391,73.27011871,47.25317001,93.30103302,15.79274082,45.57201767,96.62905884,114.1708984,77.15439606,23.98919296,25.6267128,95.24391937,42.05554199,27.95201683,60.42633438,24.3077755,34.43598557,107.619072,80.91567993,105.5655289,4.168184757,72.17198944,70.98057556,70.77507019,59.45547485,58.0027504,46.57246017,43.06889343,58.40335846,61.43231201,55.55326462,60.61406708,39.29809189
2012/12/17,53.43667984,42.18073273,35.86527634,73.14012909,47.7545433,93.19435883,15.89063263,46.01764679,96.11961365,113.9212723,78.05911255,24.26928902,25.93485069,95.19097137,42.14453125,27.91671181,61.22963715,24.42988968,34.58998489,107.619072,80.89654541,103.9854736,4.33061409,71.87834167,70.54178619,70.76629639,59.32987213,57.98372269,46.56362152,43.29455566,58.8164711,62.16749954,55.97391129,61.32219315,39.49242783
2012/12/18,53.66294479,42.61109543,35.80503464,72.97545624,48.20661545,93.12576294,16.11115074,46.46656036,95.74420166,113.7179108,79.29366302,24.56294632,26.23487282,95.12037659,42.2898674,27.98025322,62.16374588,24.87132835,34.9413147,107.619072,80.84860229,102.9263916,4.531359673,71.58475494,70.12613678,70.72228241,59.19529343,57.98372269,46.48376083,43.60579681,59.76847076,62.88429642,56.85905838,62.33381653,39.79661179
2012/12/19,53.51871109,42.4516983,35.90830231,73.1314621,47.97511673,93.32394409,16.2674942,45.93902588,95.87828827,113.8195953,79.30124664,24.43343735,26.09000397,95.25275421,42.23636246,28.04382896,61.89284897,24.91829491,35.00233841,107.6288452,80.86779785,103.2680054,4.466388702,71.78863525,70.29545593,70.77507019,59.2670517,57.98372269,46.52811432,43.49687195,59.40921783,62.6269722,56.64871979,62.50853729,39.87264633
2012/12/20,53.78012848,42.79706192,36.10620499,73.14881134,48.19084549,93.537323,16.39091682,45.94232559,95.94081116,113.7918549,79.59539795,24.50614357,26.24794579,95.24391937,42.63759613,28.05793953,61.89284897,24.97464752,35.40336227,107.619072,80.85820007,103.2851257,4.469720364,71.93545532,70.49562836,70.73986053,59.30296707,57.96471786,46.55472183,44.17573547,59.62903214,62.61310196,56.80419159,62.80283737,40.13473511
2012/12/21,53.15813828,42.42513657,35.83085251,73.25276947,47.80917358,93.65167999,16.13583565,45.56904984,96.20005798,113.9397507,79.46255493,24.31074715,25.98652649,95.28806305,42.1026268,28.00145149,61.2419281,24.44134903,35.08080292,107.6288452,80.86779785,104.4125061,4.33061409,72.04963684,70.72654724,70.74868774,59.38371658,57.99322128,46.55472183,44.00521088,59.04104996,62.15983582,56.21239471,62.21425629,39.77501678
2012/12/24,53.17616272,42.3188858,35.70178223,72.75878906,47.63492584,93.68981171,16.14406776,45.53271103,96.10171509,113.8935623,79.2348175,24.26530647,25.92933655,95.296875,41.99563217,28.00851822,61.11981583,24.31885529,35.07208633,107.619072,80.86779785,104.224617,4.293963432,72.05784607,70.80554199,70.7389679,59.32833862,57.99131012,46.57790756,43.90776062,58.96870804,62.04885483,56.10639572,62.19089127,39.64654922
2012/12/26,53.32039642,42.20375443,35.77061844,72.81945038,47.38599396,93.72883606,16.12760925,45.13302231,96.29953003,113.9518051,78.62750244,24.07445335,25.8585434,95.27044678,42.39685822,28.02983665,60.58442307,24.2717514,35.13310242,107.619072,80.86876678,104.5995102,4.192341328,72.19755554,70.89845276,70.77429962,59.36464691,57.98180771,46.59576416,44.13513947,58.74254608,61.59559631,55.92089844,61.8359375,39.68937302
2012/12/27,53.45560837,42.25688934,35.83085251,72.88009644,47.25325012,93.78235626,16.24280739,44.99428177,96.49642944,114.0813141,78.58003998,24.10172272,25.79591179,95.33217621,42.38794327,28.01561737,60.49047852,24.23406029,35.24643707,107.6288452,80.89752197,104.9504776,4.169017792,72.14826965,71.35546112,70.88912201,59.46448517,58.01037979,46.58683395,44.27318573,58.11840439,61.70660019,55.81490707,61.8359375,39.89491653
2012/12/28,53.73506165,41.93810272,35.60713196,72.89743805,46.80519867,93.86647034,15.93835545,44.57475662,96.72019196,114.1738434,78.14356232,23.83361626,25.51543236,95.40274048,42.41468811,28.08670044,59.90812683,23.95139503,35.02848816,107.6288452,80.89752197,105.549675,4.048237324,72.46868896,71.67298126,70.82730103,59.5370903,58.02944946,46.61359787,44.00521088,58.09126282,61.01284409,55.22310257,61.34088135,39.61228561
2012/12/31,54.55537415,42.57567978,36.03737259,72.82810211,47.49388123,93.89705658,16.29217339,45.32791519,96.21002197,113.9795303,79.74725342,24.26984978,25.96474457,95.296875,43.24389648,28.16489601,61.17618179,24.35655212,35.49054337,107.6483917,80.89752197,103.7264557,4.312288761,72.03321838,71.03015137,70.94213867,59.36464691,58.02944946,46.55117798,44.68732834,58.98678207,62.08584976,55.95623398,62.58322144,40.31459427
2013/1/2,55.67315674,43.42577744,36.69134521,72.71542358,48.57252502,94.15706635,16.61308098,46.78135681,95.77144623,113.905571,81.9392395,24.88784599,26.59378052,95.32333374,44.58134079,28.25021935,63.12049866,25.26109123,36.15310287,107.6288452,80.87830353,102.3397598,4.714613914,72.38653564,70.72808075,70.81845856,59.31018448,58.01991653,46.52441788,45.36134338,60.18081665,63.5843544,57.18399811,64.41401672,40.93126297
2013/1/3,55.24948502,43.23981857,36.36436081,72.4987793,48.55592728,94.09584808,16.42382813,46.83090973,95.27911377,113.6465912,81.94873047,24.8333149,26.53659058,95.51747894,44.38518906,28.32130432,62.79175949,25.01610947,35.86541367,107.6288452,80.87830353,100.9531097,4.646310329,72.09074402,70.10848999,70.7389679,59.11961746,58.00086212,46.68493271,44.97155762,60.37982559,63.49185562,57.43131638,64.42333984,40.58866882
2013/1/4,55.24948502,43.42577744,36.56227493,72.61143494,48.83803177,93.80529022,16.54725838,47.11169815,95.32388306,113.6465912,82.35675812,24.91056252,26.77077866,95.44686127,44.35843658,28.44925499,62.58509827,25.09148407,35.84796906,107.6288452,80.88787842,101.3468475,4.600496769,72.16465759,70.54222107,70.7389679,59.11052704,57.98180771,46.61359787,44.94718933,60.78687286,63.71382141,57.89062881,64.7876358,40.71715546
2013/1/7,54.81679153,43.2486763,36.31272888,72.55944061,48.4978447,93.85881042,16.69536591,47.41559601,95.37760925,113.6835785,82.147995,24.8923893,26.64824295,95.55278015,44.13554001,28.43504524,62.60390854,25.08206367,35.93515778,107.619072,80.88787842,101.3896484,4.605494022,72.05784607,70.71257019,70.83611298,59.15588379,57.99131012,46.55117798,45.02839661,60.53360367,63.46410751,57.65214157,64.5634613,40.54584885
2013/1/8,54.35705185,43.03614426,36.0717926,72.62877655,48.30701065,93.43055725,16.61308098,47.68647385,95.6103363,113.8130493,82.10055542,24.81059265,26.56927299,95.55278015,43.52030563,28.45636177,62.48180771,24.92188454,35.79566956,107.619072,80.89752197,102.0573044,4.578839779,72.24684143,70.75132751,70.90680695,59.26481628,57.99131012,46.61359787,44.50056076,60.29841232,63.48258972,57.4401474,64.53543854,40.30603409
2013/1/9,54.77171707,43.18668747,36.30412292,72.60276794,48.40658569,93.35411072,16.79410553,48.330616,95.66402435,113.8963547,82.61296844,24.92874527,26.65641212,95.40274048,43.89479065,28.53456116,62.7166214,25.11975288,36.03977203,107.6288452,80.9262085,101.9631195,4.62548542,72.19755554,70.70483398,70.91565704,59.29204941,58.01037979,46.63143158,44.9634285,60.51549911,63.71382141,57.59030151,64.85301208,40.53727722
2013/1/10,55.19540024,43.64715576,36.71715927,72.60276794,48.63060379,93.3311615,17.16438293,48.4396286,95.38658905,113.7575607,82.7552948,25.0241642,26.87970543,95.27922058,44.4119339,28.54878807,63.09231949,25.31762505,36.51924896,107.6288452,80.91662598,101.6806793,4.707116604,72.00034332,70.67386627,70.95978546,59.23757172,58.01991653,46.4887352,45.32885742,61.00398254,64.00058746,58.15561676,64.96513367,41.04261017
2013/1/11,54.81679153,43.62944412,36.74297714,72.6547699,48.59740829,92.86470795,17.27135086,48.056427,95.69091034,113.905571,82.67940521,25.06960487,26.87425995,95.34101105,43.91262436,28.58432388,63.17686462,25.42126274,36.64130402,107.6288452,80.90705872,102.5879898,4.724609375,72.04963684,71.05338287,70.95978546,59.28297806,58.02944946,46.50658798,45.0446434,61.00398254,64.10235596,58.11145782,64.95578003,41.0340538
2013/1/14,54.94298935,43.63829803,36.82042313,72.6547699,48.63890457,93.00238037,17.33717918,48.16874695,95.65504456,113.905571,82.63194275,25.01507759,26.8579216,95.40274048,44.01070786,28.54878807,62.89507294,25.47780418,36.59770966,107.619072,80.90705872,102.3055191,4.663802624,71.9592514,70.76679993,70.91565704,59.30110168,58.01991653,46.52441788,45.15019989,60.98588181,63.92658997,58.11145782,64.82501221,41.05973434
2013/1/15,54.81679153,43.60287857,36.76018524,72.75011444,48.74677277,93.3693924,17.21375275,48.2513237,95.88780975,113.9888687,83.01151276,25.0196228,26.96411514,95.45573425,44.01070786,28.57011223,62.58509827,25.46837807,36.50181198,107.619072,80.91662598,102.7762909,4.594666004,72.11538696,70.86746979,71.01274872,59.35558701,58.02944946,46.57790756,45.21517563,61.10346603,63.90808105,58.34993744,65.2640152,40.93126297
2013/1/16,54.70861053,43.54974747,36.59668732,72.74143982,48.53932571,93.28529358,16.99158859,47.70629501,96.01313019,114.0628128,82.87866974,25.0196228,26.94506073,95.39394379,44.09095383,28.5416584,62.83872604,25.54375267,36.38848114,107.619072,80.91662598,102.990303,4.646310329,72.14826965,70.71257019,70.92448425,59.40095139,58.01037979,46.56008148,45.23952866,61.05825043,63.90808105,58.34111023,65.11455536,40.74283981
2013/1/17,55.0421524,43.85082626,36.83762741,72.62010956,48.97079468,93.14002228,17.23021126,47.73931885,95.57452393,113.8315659,83.86552429,25.18320656,27.13839912,95.32333374,44.2246933,28.58432388,63.13931274,25.84526825,36.6500206,107.6093216,80.90705872,101.9631195,4.717945099,71.95101166,70.46477509,70.9332962,59.23757172,57.99131012,46.50658798,45.23140717,61.47434616,64.32432556,58.72091675,65.65633392,41.10257721
2013/1/18,55.0421524,43.91281128,36.88925934,72.73278809,49.16163635,93.44589233,17.19729805,47.82520294,95.84307098,113.9518051,84.25460052,25.21956062,27.20647621,95.34980774,44.394104,28.68384361,62.99840164,25.78873253,36.62386703,107.619072,80.90705872,102.7506332,4.691290379,72.07427979,70.76679993,70.9332962,59.31018448,58.00086212,46.49766541,45.19080734,61.47434616,64.42610168,58.853405,65.86183929,41.11968994
2013/1/22,55.08722687,44.02792358,36.93228149,72.66345978,49.56820297,93.26235199,17.19729805,48.056427,95.92356873,114.0166092,84.79549408,25.29681015,27.38348007,95.31451416,44.46543503,28.68384361,63.10173035,25.85469627,36.72848511,107.619072,80.9262085,102.9475174,4.710448742,72.07427979,70.96045685,70.9950943,59.34648132,58.01037979,46.5154953,45.16643906,61.85426331,64.56484985,59.24205017,66.32886505,41.11112595
2013/1/23,54.84383774,43.96594238,36.82042313,72.77610016,49.36077118,93.3311615,17.04095459,47.73601913,95.9683609,114.0443344,84.50132751,25.39223862,27.37803078,95.36743927,44.2603569,28.66962242,63.48683548,25.92064476,36.658741,107.619072,80.9262085,102.7934341,4.787081718,72.11538696,71.00693512,71.0039444,59.40999985,58.01991653,46.52441788,44.9634285,62.02613068,64.87008667,59.23322678,66.12336731,40.99121475
2013/1/24,54.68156815,44.04563522,36.87204361,72.67211914,49.51011658,93.35411072,17.23843956,47.79548645,95.80722809,113.9425888,85.16557312,25.314991,27.49512672,95.32333374,44.29602432,28.61986923,62.61330414,25.96775246,36.85925293,107.6093216,80.9262085,102.4339142,4.59633112,72.13182831,70.75132751,70.9950943,59.35558701,58.01037979,46.52441788,45.11772919,62.12562943,64.77759552,59.58654022,66.37556458,41.145401
2013/1/25,54.31197739,44.32014084,37.15600967,72.43807983,49.69265366,92.95645142,17.47706223,48.24142075,95.17173004,113.5818176,85.81082153,25.43313408,27.62311363,95.17329407,43.82345963,28.66251755,62.93264389,26.24099731,37.19924545,107.6093216,80.88787842,101.0301361,4.664635181,71.8688736,70.20914459,70.9332962,59.10144043,57.98180771,46.43520737,45.15833282,62.35176849,64.89785004,59.83384705,66.60908508,41.35950851
2013/1/28,53.99647141,44.16960907,36.92367554,72.35144043,49.70926666,92.65823364,17.50997162,48.05973816,94.97481537,113.4893188,85.49767303,25.43313408,27.62311363,95.12037659,43.68079758,28.60565186,63.07357025,26.29753113,36.95514679,107.6093216,80.85915375,100.6620636,4.697953701,71.59765625,69.80641174,70.9332962,59.03792191,57.99131012,46.38171005,44.94718933,62.31559372,64.98109436,59.78969955,66.84260559,41.0340538
2013/1/29,54.59142303,44.45297623,37.26787949,72.27345276,49.93329239,92.45179749,17.48529053,48.29427338,94.83159637,113.4523087,85.44075012,25.48311996,27.79194641,95.0233078,44.36735916,28.59144211,63.08293152,25.98659897,37.03360748,107.619072,80.86876678,100.1056595,4.697953701,71.56479645,69.73670959,70.9332962,59.02883911,57.98180771,46.35495377,45.23952866,62.59599304,65.12908173,60.15184021,66.94535828,41.4365921
2013/1/30,54.65452957,44.31129456,37.2420578,72.19543457,49.79222488,91.65647888,17.50997162,47.91109467,94.88535309,113.526329,84.38745117,25.36042786,27.62583733,95.09389496,44.394104,28.5416584,62.95143509,25.95833206,37.08591843,107.619072,80.89752197,99.93447876,4.672132492,71.53193665,69.45791626,70.80963898,59.04699326,58.00086212,46.3638916,45.44254684,62.39702225,64.86083221,59.86036301,66.15139008,41.37663269
2013/1/31,54.51029587,44.17846298,37.05274963,72.32546234,49.8917923,91.22061157,17.4523735,48.08946609,94.96587372,113.5355682,84.6151886,25.36042786,27.63945007,95.12918854,44.20687103,28.5416584,62.81054306,26.00544167,36.99873734,107.619072,80.90705872,100.4224014,4.64214468,71.54099274,69.4167099,70.92284393,59.04789734,58.01515579,46.37905884,45.41005707,62.27035141,64.82385254,59.79852676,66.54369354,41.28242493
2013/2/1,54.8077774,44.57694626,37.42276382,72.12223816,50.25688171,91.37721252,17.55934525,48.81289291,94.64326477,113.4300461,85.6210556,25.58762932,27.87363052,95.05943298,44.51893234,28.57880974,63.55259323,26.31637764,37.48693466,107.6220169,80.89847565,99.11841583,4.794578552,71.34332275,69.02025604,70.82553101,59.01155853,58.02467728,46.36122131,45.53999329,62.84023666,65.39733124,60.29315948,67.22557068,41.68496323
2013/2/4,54.04154205,43.94823074,36.78600311,72.3740921,49.80052948,91.07781982,16.84347534,48.11920166,95.18995667,113.7354584,84.57723236,25.29681015,27.57409859,95.18308258,43.41331482,28.54308701,62.44421387,25.94890594,36.95514679,107.6122437,80.91760254,100.3880692,4.550518036,71.55750275,69.18349457,70.89631653,59.15693283,58.03421402,46.45934677,44.89034653,62.09850311,64.78684998,59.66605377,66.38490295,40.98265076
2013/2/5,54.13168716,44.240448,36.95809937,72.25251007,49.94158173,91.25437927,17.12323952,48.64442825,94.84938049,113.578125,85.38383484,25.55127525,27.84640312,95.13891602,43.59163666,28.58595848,63.36472702,26.16562462,37.10334778,107.6220169,80.91760254,99.49589539,4.750431538,71.5080719,68.95027924,70.98477936,59.09333801,58.01515579,46.45039749,44.93095398,62.822155,65.27709961,60.30200577,66.97337341,41.13681793
2013/2/6,54.17675781,44.26702118,36.97530746,72.42617035,50.14071655,91.26972961,17.0245018,48.43631744,95.13619232,113.7262421,85.7633667,25.56490898,27.91176414,95.17421722,43.52030563,28.59309578,63.15808105,26.23157883,37.22540283,107.6220169,80.93679047,100.3108521,4.706284046,71.63987732,69.37779999,70.94940948,59.15693283,58.01515579,46.47718048,44.91471481,62.78598785,65.19385529,60.39032364,67.1975708,41.23103714
2013/2/7,53.57279587,44.08991623,36.71715927,72.43483734,50.15731049,91.53833771,16.74473953,47.96395111,95.18099976,113.7632446,85.5925827,25.54219055,27.84095383,95.10359955,42.77134323,28.60737801,63.21444702,26.03370857,37.11206436,107.6122437,80.93679047,100.0877914,4.717945099,71.62337494,69.2456665,70.98477936,59.166008,58.01515579,46.48609543,44.54116058,62.72264099,65.22158813,60.23134232,66.9640274,40.87987137
2013/2/8,54.20381546,44.32901001,36.8978653,72.41748047,50.32326889,91.98352051,17.08210182,48.40328598,95.25267029,113.7724838,86.11447144,25.72395325,27.94171524,95.1124115,43.30631638,28.60737801,63.86252594,26.20331383,37.34745026,107.6122437,80.94635773,100.473877,4.861216545,71.65633392,69.3855896,71.01133728,59.17509842,58.04374313,46.44150162,44.79291153,63.07543182,65.72110748,60.46983719,67.41238403,41.07687378
2013/2/11,54.21281815,44.25816345,36.86344528,72.33061218,50.34815598,92.11397552,16.95044518,48.26784897,95.15407562,113.7169571,85.97214508,25.68305588,27.96349907,95.01528931,43.26173782,28.60737801,63.88132858,26.16562462,37.35616684,107.6220169,80.91760254,100.396637,4.859549999,71.74694824,69.47110748,71.01133728,59.13876343,58.00561523,46.32554245,44.87410736,63.07543182,65.64710236,60.54932785,67.38438416,41.05973434
2013/2/12,54.35705185,44.42640686,37.01833344,72.3480072,50.48091125,92.02186584,17.361866,48.0531311,95.0555191,113.6336594,86.33274841,25.65579033,28.1132679,95.02407837,43.28848267,28.64310646,63.61833191,26.13736343,37.45207214,107.6220169,80.89847565,100.1478424,4.802907944,71.67280579,69.32341003,70.9936142,59.07516479,58.01515579,46.35228729,44.91471481,63.14779282,65.57309723,60.81430054,67.67392731,41.20533752
2013/2/13,54.69058609,44.52381897,37.13880539,72.25251007,50.49750137,91.57675171,17.33717918,48.35703659,94.72387695,113.448555,86.61742401,25.67396927,28.14866829,94.97110748,43.58272552,28.65024185,63.8437767,26.17504883,37.56539536,107.6220169,80.88883972,99.33289337,4.858717442,71.45862579,69.1057663,71.00250244,58.96614456,57.99609375,46.32554245,45.06900406,63.19303131,65.58235931,60.8054657,67.80469513,41.35950851
2013/2/14,54.75368881,44.43526459,36.96670914,72.35668182,50.32326889,91.58439636,17.15615273,48.24472809,95.12719727,113.6799469,86.94005585,25.70123291,28.2085762,95.15657043,43.60947037,28.64310646,63.82496262,26.35406685,37.39103699,107.6122437,80.89847565,100.2336197,4.848721981,71.56573486,69.37779999,71.02018738,59.10241318,58.01515579,46.40582657,44.93095398,63.23826981,65.61934662,60.96446228,68.1783371,41.17108154
2013/2/15,54.65452957,44.36442566,36.8806572,72.29592133,50.51409912,91.45393372,17.00804138,48.14893341,95.03759003,113.6151428,86.73126984,25.70123291,28.12143707,95.13891602,43.75213242,28.65737152,63.63710785,26.31637764,37.35616684,107.6122437,80.90803528,99.94199371,4.807073116,71.59043121,69.3855896,71.02906799,59.10241318,57.99609375,46.38796616,44.82537842,63.16588211,65.55458832,60.82315063,68.07558441,41.08543777
2013/2/19,54.70861053,44.69206238,37.20763397,72.26986694,50.90405655,91.56135559,17.25489616,48.27445221,94.88523102,113.5411224,87.47142792,25.84209824,28.38558388,95.14774323,42.97641754,28.66453362,64.09737396,26.53309059,37.82693481,107.6122437,80.89847565,99.4444046,4.912027359,71.54099274,69.44001007,71.04671478,59.12966919,58.01515579,46.40582657,45.21517563,63.60008621,65.99858093,61.39727783,68.72943115,41.44514847
